ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ivy,MAAC,MAC,MEAC,MVC,MWC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
bryce-brown-1,Bryce Brown,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,89,2019,40,40,32.0,5.1,11.7,1.6,3.1,3.5,8.6,2.2,2.7,0.5,1.6,2.1,1.9,1.1,0.1,1.7,1.4,15.9,10.92,19.2,0.614,0.588,0.737,0.233,559.0,1.6,6.1,3.8,11.6,2.0,0.2,11.3,22.6,3.9,1.3,5.2,0.16399999999999998,4,80
chad-brown-1,Chad Brown,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,111,2019,33,1,17.3,1.7,3.2,1.7,3.2,0.0,0.0,1.1,2.0,1.4,3.6,5.0,0.4,0.3,1.0,0.6,1.7,4.5,5.58,16.6,0.5379999999999999,0.523,0.009000000000000001,0.617,157.0,10.0,21.5,16.2,4.0,1.0,6.6,13.2,14.6,0.8,1.3,2.2,0.153,4,80
devontae-cacok-1,Devontae Cacok,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,108,2019,33,31,28.8,6.2,10.4,6.1,10.4,0.0,0.0,2.8,4.7,4.0,8.3,12.3,0.6,0.9,0.7,2.2,3.5,15.2,-2.04,26.4,0.599,0.5920000000000001,0.003,0.451,469.0,15.4,34.0,24.4,5.0,1.9,2.7,15.1,25.2,2.6,0.8,3.5,0.146,4,80
devin-cannady-1,Devin Cannady,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,82,2019,16,15,36.8,5.9,14.1,2.8,5.4,3.1,8.7,3.3,3.8,0.5,5.3,5.8,1.7,1.6,0.2,1.8,1.9,18.2,-0.89,20.2,0.5710000000000001,0.527,0.615,0.27,259.0,1.5,16.5,8.8,10.3,2.4,0.6,9.9,24.1,1.4,1.0,2.4,0.163,4,80
ahmad-caver-1,Ahmad Caver,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,79,2019,35,35,37.6,5.6,14.7,3.6,8.1,2.0,6.6,3.4,4.9,0.5,3.8,4.3,5.5,1.4,0.3,2.2,2.0,16.6,-1.18,18.8,0.488,0.449,0.449,0.335,602.0,1.5,11.2,6.2,33.4,2.3,0.9,11.3,26.3,2.8,2.7,5.5,0.166,4,80
chris-clemons-2,Chris Clemons,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,81,2019,33,33,36.6,9.2,20.6,5.0,8.8,4.2,11.8,7.5,8.6,0.8,4.3,5.1,2.8,1.5,0.3,2.5,1.9,30.1,-4.39,33.0,0.61,0.55,0.573,0.41700000000000004,888.0,2.4,14.5,8.3,19.3,2.4,1.1,9.4,39.0,6.1,1.4,7.5,0.25,4,80
jon-davis-1,Jon Davis,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,90,2019,29,29,37.1,6.6,15.2,4.1,7.8,2.5,7.4,6.0,7.1,0.4,4.1,4.5,3.7,0.8,0.4,4.2,1.5,21.7,-0.89,21.9,0.585,0.516,0.49,0.465,609.0,1.3,13.7,7.6,29.4,1.4,1.4,18.4,33.7,2.5,1.0,3.4,0.128,4,80
terence-davis-1,Terence Davis,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193,92,2019,33,32,31.0,5.4,12.2,3.5,6.9,2.0,5.3,2.4,3.1,1.1,4.7,5.8,3.5,1.6,0.6,2.8,2.7,15.2,8.13,21.1,0.555,0.525,0.434,0.251,499.0,4.5,17.5,11.2,22.9,3.0,2.2,16.8,27.0,2.2,1.6,3.8,0.15,4,80
tacko-fall-1,Tacko Fall,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,140,2019,33,33,24.9,4.7,6.2,4.7,6.2,0.0,0.0,1.8,4.9,2.5,5.1,7.6,0.5,0.2,2.6,1.8,2.8,11.1,5.58,25.6,0.647,0.748,0.0,0.7909999999999999,330.0,12.5,21.2,17.2,4.2,0.6,11.5,17.2,21.8,1.9,2.0,3.9,0.18899999999999997,4,80
donta-hall-1,Donta Hall,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,104,2019,34,34,26.8,3.9,6.4,3.9,6.3,0.0,0.0,2.6,3.6,2.7,6.1,8.8,0.5,0.5,1.6,1.1,1.8,10.5,9.01,24.7,0.648,0.618,0.005,0.574,343.0,11.3,24.6,18.1,4.1,1.0,6.1,11.9,16.9,2.8,1.6,4.5,0.196,4,80
aric-holman-1,Aric Holman,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,102,2019,34,20,24.4,3.4,7.2,2.1,4.1,1.3,3.1,1.4,2.0,2.1,4.0,6.2,1.2,0.9,1.6,1.5,1.8,9.5,9.07,22.2,0.585,0.565,0.429,0.273,323.0,10.6,19.4,15.1,9.3,2.1,7.3,15.6,19.7,2.0,1.4,3.4,0.16399999999999998,4,80
daquan-jeffries-1,DaQuan Jeffries,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,104,2019,31,31,28.1,4.5,8.9,3.0,4.9,1.5,4.0,2.7,3.5,1.3,4.3,5.6,1.8,1.0,1.2,1.6,3.0,13.0,3.86,22.2,0.617,0.584,0.447,0.4,383.0,5.6,15.9,11.1,14.5,2.0,5.2,13.5,22.5,2.3,1.5,3.9,0.177,4,80
jeremiah-martin-1,Jeremiah Martin,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,83,2019,36,36,34.2,6.1,13.6,4.3,8.3,1.8,5.3,5.6,7.4,1.1,3.2,4.3,4.4,2.2,0.6,2.6,1.9,19.7,5.09,24.3,0.5770000000000001,0.518,0.391,0.5429999999999999,698.0,3.5,10.1,6.8,24.6,3.4,2.1,13.4,26.3,4.1,2.1,6.2,0.20199999999999999,4,80
cj-massinburg-1,C.J. Massinburg,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,87,2019,35,34,32.1,5.7,12.3,3.0,5.6,2.7,6.7,4.1,5.3,2.2,4.3,6.5,3.0,1.2,0.3,1.3,1.7,18.2,2.62,26.1,0.615,0.5720000000000001,0.5429999999999999,0.434,614.0,6.9,14.2,10.5,16.2,2.0,0.9,8.3,23.1,4.9,2.2,7.1,0.253,4,80
luke-maye-1,Luke Maye,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,108,2019,36,36,30.9,5.5,12.8,4.5,9.3,1.0,3.5,2.9,3.7,2.6,7.9,10.5,2.3,0.6,0.6,2.0,2.6,14.9,11.35,19.2,0.511,0.47,0.272,0.289,531.0,8.7,25.9,17.5,12.7,1.1,2.1,11.9,23.9,2.3,2.2,4.6,0.165,4,80
juwan-morgan-1,Juwan Morgan,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,105,2019,35,35,29.9,6.1,11.0,5.4,8.5,0.7,2.5,2.5,3.9,2.5,5.7,8.2,1.9,1.2,1.5,1.9,2.9,15.5,10.1,27.8,0.605,0.5920000000000001,0.22899999999999998,0.353,520.0,9.9,20.9,15.6,14.1,2.3,5.8,13.1,25.4,3.3,2.3,5.6,0.215,4,80
matt-morgan-1,Matt Morgan,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,78,2019,31,31,32.3,6.9,13.5,3.6,5.8,3.3,7.7,5.0,5.8,0.2,4.3,4.5,3.0,1.4,0.3,3.4,2.0,22.2,-2.02,27.8,0.682,0.636,0.57,0.42700000000000005,605.0,0.8,14.9,8.2,24.3,2.5,0.9,17.1,32.2,3.6,1.5,5.1,0.205,4,80
jordan-murphy-1,Jordan Murphy,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,113,2019,36,36,31.1,4.8,9.9,4.6,9.1,0.2,0.8,4.6,6.7,3.3,7.8,11.0,2.6,0.6,0.8,2.2,2.8,14.4,11.27,24.1,0.552,0.499,0.084,0.672,540.0,11.7,28.5,20.0,18.1,1.1,2.7,14.4,24.8,3.0,2.0,5.0,0.179,4,80
kavion-pippen-1,Kavion Pippen,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,208,111,2019,32,30,24.1,5.7,10.2,5.7,10.1,0.0,0.1,1.4,2.0,1.5,4.1,5.6,1.6,0.7,2.0,2.4,2.8,12.8,-0.17,24.6,0.578,0.562,0.009000000000000001,0.19399999999999998,377.0,7.9,19.3,13.9,16.9,1.6,9.4,17.6,29.4,1.4,1.5,2.9,0.149,4,80
justin-robinson-3,Justin Robinson,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,88,2019,24,20,29.5,4.0,8.5,2.3,4.4,1.7,4.1,3.8,4.6,0.6,2.6,3.2,5.0,1.6,0.1,2.8,1.5,13.5,7.79,24.2,0.632,0.574,0.483,0.547,350.0,2.6,10.9,6.9,34.1,3.4,0.4,20.5,24.9,2.5,1.4,3.9,0.221,4,80
chris-silva-1,Chris Silva,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,106,2019,32,32,26.7,4.7,9.2,4.0,7.8,0.7,1.4,5.1,6.8,2.7,5.0,7.6,0.9,0.9,1.9,2.3,3.6,15.2,9.63,27.0,0.609,0.547,0.156,0.742,458.0,10.7,21.2,15.8,7.8,1.8,8.5,15.5,26.6,2.8,1.6,4.4,0.205,4,80
kenny-williams-3,Kenny Williams,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,83,2019,36,36,30.0,3.0,7.4,1.8,3.4,1.2,4.1,1.4,1.8,1.1,2.8,3.9,3.5,0.9,0.3,1.6,1.8,8.6,11.35,12.5,0.516,0.479,0.545,0.239,342.0,3.9,9.3,6.6,17.3,1.7,1.2,16.5,14.8,1.6,1.7,3.2,0.11900000000000001,4,80
sedrick-barefield-1,Sedrick Barefield,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188,86,2019,31,28,32.2,5.4,13.2,2.4,5.5,3.0,7.7,3.0,3.7,0.3,1.8,2.1,3.8,0.9,0.0,2.6,2.1,16.8,5.1,18.4,0.562,0.522,0.5870000000000001,0.27899999999999997,506.0,1.2,6.4,3.9,24.6,1.7,0.0,14.9,27.8,2.7,0.3,3.0,0.11900000000000001,4,80
tyus-battle-1,Tyus Battle,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,92,2019,32,32,36.3,5.9,13.6,4.6,9.5,1.3,4.1,4.1,5.4,0.7,2.6,3.3,2.5,1.2,0.3,1.8,2.1,17.2,10.09,18.1,0.531,0.479,0.3,0.397,515.0,2.0,8.1,5.1,16.0,1.9,1.0,9.9,25.4,2.6,1.4,4.1,0.14,4,80
javon-bess-1,Javon Bess,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,99,2019,36,36,36.8,4.8,12.1,2.9,6.5,1.8,5.6,3.9,4.9,1.1,5.7,6.8,1.8,1.4,0.2,1.3,2.3,15.3,2.23,18.1,0.527,0.469,0.465,0.40299999999999997,499.0,3.2,17.9,10.1,10.4,2.3,0.7,8.0,21.2,3.1,2.6,5.7,0.17300000000000001,4,80
kavell-bigby-williams-1,Kavell Bigby-Williams,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,113,2019,35,26,21.2,3.2,5.1,3.2,5.1,0.0,0.0,1.5,2.6,2.9,3.8,6.7,0.5,0.3,1.9,0.8,2.9,7.9,9.16,24.0,0.615,0.617,0.0,0.511,282.0,15.5,19.9,17.7,4.0,0.8,10.4,11.5,16.3,2.3,1.2,3.5,0.188,4,80
keljin-blevins-1,Keljin Blevins,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,90,2019,31,31,28.4,4.6,10.7,3.9,8.4,0.7,2.4,1.9,3.0,1.5,4.5,5.9,1.6,0.7,0.3,2.1,2.2,11.8,-5.81,13.5,0.484,0.461,0.222,0.27899999999999997,358.0,5.8,18.8,12.2,11.2,1.5,1.1,14.7,24.9,0.4,0.4,0.9,0.039,4,80
marques-bolden-1,Marques Bolden,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,113,2019,35,21,19.0,1.9,3.3,1.9,3.1,0.0,0.2,1.5,2.1,1.9,2.5,4.5,0.5,0.5,1.7,0.7,2.1,5.3,11.98,18.8,0.622,0.579,0.061,0.64,197.0,11.1,13.3,12.3,3.6,1.6,8.5,14.4,12.1,1.5,1.5,3.0,0.18,4,80
phil-booth-1,Phil Booth,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,87,2019,36,36,35.1,6.1,13.9,3.4,6.8,2.6,7.2,3.8,5.1,0.4,3.5,3.9,3.8,0.8,0.2,2.3,1.9,18.6,7.97,21.1,0.5670000000000001,0.529,0.516,0.365,637.0,1.2,12.0,6.6,24.9,1.5,0.7,12.5,28.3,4.0,1.3,5.2,0.166,4,80
ky-bowman-1,Ky Bowman,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,85,2019,31,30,39.4,6.3,15.6,3.8,8.8,2.5,6.8,3.8,5.0,0.8,6.7,7.5,4.0,1.4,0.6,2.9,2.6,19.0,7.76,19.6,0.527,0.486,0.435,0.32,575.0,2.3,18.1,10.3,22.8,2.1,1.6,13.9,26.9,2.3,1.6,3.9,0.128,4,80
oshae-brissett-1,OShae Brissett,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,95,2019,34,34,33.0,4.3,11.0,3.4,7.7,0.9,3.3,2.9,4.4,2.2,5.3,7.5,1.8,1.0,0.8,2.0,2.1,12.4,10.09,16.1,0.475,0.433,0.297,0.401,431.0,7.5,18.0,12.8,11.8,1.8,3.4,13.4,23.5,1.1,2.0,3.1,0.11,4,80
armoni-brooks-1,Armoni Brooks,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,88,2019,37,36,30.7,4.6,11.5,1.4,3.1,3.3,8.4,0.8,1.2,1.1,5.2,6.3,0.9,0.8,0.3,0.9,1.6,13.4,4.61,18.0,0.5529999999999999,0.547,0.7290000000000001,0.10800000000000001,417.0,3.9,17.9,11.1,5.5,1.5,1.2,6.7,21.2,2.6,2.6,5.3,0.18600000000000003,4,80
moses-brown-1,Moses Brown,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,216,111,2019,32,31,23.4,4.2,6.8,4.2,6.8,0.0,0.0,1.4,4.0,3.4,4.9,8.3,0.3,0.6,1.9,1.5,2.3,9.7,6.78,22.4,0.556,0.607,0.0,0.584,306.0,15.6,21.0,18.4,2.4,1.4,8.7,14.9,20.6,1.2,1.2,2.5,0.131,4,80
jordan-caroline-1,Jordan Caroline,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201,104,2019,33,33,35.5,5.8,12.9,4.5,9.2,1.4,3.8,3.9,6.3,2.5,7.1,9.6,1.9,0.6,0.3,2.5,2.2,17.0,2.68,19.0,0.535,0.506,0.293,0.485,555.0,8.0,21.6,15.0,10.5,1.0,1.0,13.5,25.8,2.3,2.3,4.6,0.158,4,80
tyler-cook-1,Tyler Cook,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,113,2019,33,33,30.8,5.3,10.3,5.3,10.2,0.0,0.2,3.9,6.1,2.2,5.5,7.6,2.4,0.7,0.5,2.8,2.3,14.5,9.84,19.3,0.547,0.51,0.018000000000000002,0.5920000000000001,482.0,8.2,20.1,14.2,16.6,1.3,2.0,17.4,26.0,1.8,1.2,3.1,0.121,4,80
aubrey-dawkins-1,Aubrey Dawkins,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,92,2019,33,33,33.4,5.5,11.8,3.3,6.4,2.2,5.5,2.5,2.9,1.0,4.0,5.0,1.4,1.0,0.3,1.6,2.2,15.6,5.58,19.5,0.59,0.556,0.46299999999999997,0.248,456.0,3.7,12.6,8.5,9.2,1.8,1.0,11.0,23.3,2.8,2.0,4.8,0.174,4,80
skyler-flatten-1,Skyler Flatten,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,95,2019,33,33,36.5,5.6,10.8,3.1,5.1,2.5,5.8,1.7,2.5,0.3,3.5,3.8,2.2,1.2,0.4,1.3,1.6,15.5,-4.74,18.6,0.642,0.634,0.534,0.22899999999999998,461.0,0.9,9.8,5.8,10.2,1.9,1.3,10.0,18.2,3.3,1.5,4.7,0.157,4,80
jakeenan-gant-1,JaKeenan Gant,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203,97,2019,31,31,32.4,7.9,14.6,6.6,11.0,1.4,3.6,3.3,4.2,3.2,5.5,8.7,1.3,0.8,2.6,2.1,2.7,20.5,-1.51,29.3,0.618,0.589,0.247,0.289,576.0,10.3,19.4,14.7,8.6,1.3,8.4,11.0,26.7,3.7,1.2,4.9,0.19699999999999998,4,80
hassani-gravett-1,Hassani Gravett,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188,85,2019,32,5,29.6,3.8,9.1,1.8,4.0,2.0,5.1,1.8,2.3,0.6,3.2,3.8,2.4,0.8,0.3,1.7,2.3,11.4,9.63,14.8,0.5589999999999999,0.529,0.5579999999999999,0.25,346.0,2.2,12.3,7.1,16.5,1.5,1.0,14.2,19.4,1.7,1.0,2.8,0.11699999999999999,4,80
terry-harris-1,Terry Harris,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198,97,2019,32,26,20.6,2.7,6.4,0.8,1.8,1.9,4.6,0.8,0.9,0.6,2.2,2.8,0.3,0.3,0.1,0.9,1.6,8.1,-9.88,13.9,0.591,0.5710000000000001,0.7120000000000001,0.146,218.0,3.7,12.0,8.0,3.3,0.9,0.5,11.7,19.7,1.1,0.7,1.8,0.11,4,80
vj-king-1,V.J. King,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,97,2019,32,5,13.7,1.4,3.8,1.3,2.7,0.1,1.1,1.1,1.3,0.8,2.2,3.0,0.6,0.2,0.1,0.8,1.4,3.9,11.04,9.8,0.449,0.38299999999999995,0.292,0.358,132.0,6.6,17.5,12.3,8.4,0.8,1.0,15.1,19.3,0.1,0.7,0.8,0.075,4,80
sagaba-konate-1,Sagaba Konate,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,113,2019,8,7,24.1,4.6,10.6,3.5,7.8,1.1,2.9,3.3,4.0,1.9,6.1,8.0,1.4,0.8,2.8,2.1,3.3,13.6,10.57,26.1,0.544,0.488,0.271,0.376,100.0,8.0,29.2,18.0,13.4,1.7,12.4,14.5,28.2,0.4,0.4,0.8,0.16699999999999998,4,80
vic-law-1,Vic Law,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,90,2019,30,30,33.4,5.0,12.7,3.2,7.1,1.9,5.6,3.1,3.9,1.0,5.3,6.4,3.0,1.0,1.0,2.2,2.9,15.0,9.16,18.2,0.515,0.47,0.43799999999999994,0.307,433.0,3.5,18.8,11.0,21.4,1.9,3.1,13.1,26.5,1.3,2.0,3.3,0.131,4,80
dedric-lawson-1,Dedric Lawson,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,106,2019,36,36,32.6,6.9,14.1,5.9,11.6,1.0,2.5,4.6,5.7,3.1,7.2,10.3,1.7,1.3,1.1,2.3,2.6,19.4,12.79,28.5,0.578,0.525,0.175,0.40399999999999997,679.0,11.0,23.2,17.4,11.1,2.2,3.7,12.1,29.1,4.2,2.5,6.7,0.22699999999999998,4,80
caleb-martin-1,Caleb Martin,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201,92,2019,34,33,34.1,5.9,14.5,2.8,5.1,3.1,9.3,4.3,5.8,0.9,4.3,5.1,2.8,1.4,0.8,1.9,2.4,19.2,2.68,22.7,0.5579999999999999,0.517,0.644,0.402,613.0,2.9,13.5,8.3,16.3,2.4,2.6,9.7,27.8,3.4,2.4,5.9,0.20199999999999999,4,80
matt-mooney-1,Matt Mooney,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,90,2019,38,38,31.0,4.1,9.6,2.8,6.3,1.3,3.3,1.8,2.3,0.2,2.9,3.1,3.3,1.8,0.1,2.5,1.9,11.3,9.53,15.1,0.527,0.493,0.34700000000000003,0.23800000000000002,436.0,0.8,10.6,6.0,20.8,3.5,0.4,18.8,22.5,1.1,3.1,4.2,0.142,4,80
norense-odiase-1,Norense Odiase,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,113,2019,37,37,17.4,1.5,2.6,1.5,2.6,0.0,0.0,1.1,1.8,1.7,3.6,5.4,0.3,0.4,0.9,0.8,2.4,4.2,9.53,16.5,0.609,0.589,0.0,0.695,173.0,12.7,23.5,18.4,2.8,1.5,6.9,19.7,12.9,1.1,2.0,3.1,0.191,4,80
tariq-owens-1,Tariq Owens,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,92,2019,38,37,25.4,3.4,5.6,3.2,4.7,0.2,0.8,1.7,2.2,2.1,3.6,5.8,0.7,0.5,2.4,1.0,2.9,8.7,9.53,22.5,0.66,0.63,0.152,0.389,330.0,10.7,16.2,13.6,5.7,1.1,12.1,13.2,15.8,2.8,2.8,5.6,0.231,4,80
josh-perkins-1,Josh Perkins,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,86,2019,37,37,31.3,3.8,8.5,2.4,4.5,1.4,3.9,1.9,2.4,0.4,2.3,2.7,6.3,1.5,0.1,2.0,2.1,11.0,5.01,18.7,0.5760000000000001,0.5379999999999999,0.46299999999999997,0.278,495.0,1.8,7.4,4.9,30.1,2.6,0.3,17.5,18.3,3.3,2.4,5.7,0.19699999999999998,4,80
lamar-peters-1,Lamar Peters,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183,83,2019,34,33,30.0,4.0,10.1,1.5,3.6,2.5,6.6,1.4,2.1,0.5,1.4,2.0,5.2,1.7,0.0,3.0,2.9,12.0,9.07,16.0,0.537,0.523,0.648,0.212,451.0,2.1,5.6,3.9,31.4,3.3,0.1,21.4,23.6,1.9,1.0,2.9,0.115,4,80
isaiah-pineiro-1,Isaiah Pineiro,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,97,2019,36,36,34.7,6.4,13.2,5.3,9.9,1.1,3.3,4.8,5.9,1.9,7.5,9.4,2.1,1.2,0.5,3.0,3.3,18.8,3.61,23.5,0.5870000000000001,0.529,0.25,0.44299999999999995,646.0,6.8,26.1,16.6,13.8,2.1,1.7,15.7,28.8,3.2,2.4,5.6,0.18,4,80
shamorie-ponds-1,Shamorie Ponds,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,79,2019,33,33,35.1,6.5,14.5,4.6,8.9,2.0,5.6,4.6,5.5,1.0,3.2,4.1,5.1,2.6,0.3,2.0,2.0,19.7,5.5,26.9,0.5760000000000001,0.521,0.386,0.384,675.0,3.1,10.2,6.6,29.2,4.1,0.9,10.3,27.1,4.3,1.7,6.0,0.205,4,80
jontay-porter-1,Jontay Porter,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,211,108,2018,33,7,24.5,3.2,7.2,1.9,3.9,1.2,3.3,2.4,3.2,1.5,5.3,6.8,2.2,0.8,1.7,1.9,2.9,9.9,9.19,21.7,0.5670000000000001,0.521,0.462,0.43700000000000006,341.0,7.7,23.2,16.0,19.6,2.1,7.3,18.0,22.5,1.8,1.9,3.6,0.179,4,80
