ID,Name,Age,Position,Height,Weight,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
rj-barrett-1,R.J. Barrett,19,Forward,201,91,2019,Duke,ACC,38,38,35.3,8.4,18.5,.454,6.5,12.2,.529,1.9,6.2,.308,3.9,5.9,.665,1.6,6.0,7.6,4.3,0.9,0.4,3.2,1.8,22.6,11.98,23.3,.532,.506,.338,.319,834,4.8,17.2,11.2,23.5,1.4,1.2,13.2,32.2,3.8,2.7,6.5,.194,Top15,3
darius-garland-1,Darius Garland,19,Guard,188,79,2019,Vanderbilt,SEC,5,5,27.8,5.8,10.8,.537,3.6,6.2,.581,2.2,4.6,.478,2.4,3.2,.750,0.4,3.4,3.8,2.6,0.8,0.4,3.0,1.4,16.2,7.79,23.6,.657,.639,.426,.296,71,1.6,13.7,7.7,25.7,1.7,1.5,19.6,27.9,0.4,0.1,0.5,.148,Top15,5
jarrett-culver-1,Jarrett Culver,20,Guard,196,88,2019,Texas Tech,Big 12,38,38,32.5,6.7,14.5,.461,5.4,10.3,.526,1.3,4.2,.304,3.9,5.5,.707,1.4,5.0,6.4,3.7,1.5,0.6,2.7,1.9,18.5,9.53,25.1,.542,.505,.292,.377,711,5.6,17.3,11.8,26.1,2.7,2.2,13.7,32.2,3.3,3.5,6.8,.222,Top15,6
coby-white-1,Coby White,19,Guard,196,83,2019,UNC,ACC,35,35,28.5,5.4,12.7,.423,3.0,6.1,.500,2.3,6.6,.353,3.0,3.7,.800,0.3,3.2,3.5,4.1,1.1,0.3,2.7,1.9,16.1,11.35,19.2,.556,.516,.523,.293,538,1.3,11.3,6.4,24.4,2.0,1.3,15.5,26.8,2.4,1.7,4.1,.165,Top15,7
jaxson-hayes-1,Jaxson Hayes,19,Forward,211,99,2019,Texas,Big 12,32,21,23.3,3.8,5.3,.728,3.8,5.3,.728,0.0,0.0,,2.3,3.1,.740,1.8,3.3,5.0,0.3,0.6,2.2,0.9,3.3,10.0,11.46,27.0,.739,.728,.000,.592,280,8.7,16.3,12.5,2.6,1.5,10.6,11.8,17.2,2.8,1.5,4.3,.230,Top15,8
rui-hachimura-1,Rui Hachimura,21,Forward,203,104,2019,Gonzaga,WCC,37,37,30.2,7.4,12.6,.591,7.0,11.6,.606,0.4,1.0,.417,4.4,6.0,.739,1.4,5.1,6.5,1.5,0.9,0.7,1.8,2.0,19.7,5.01,28.6,.639,.608,.077,.477,644,5.9,16.9,12.1,9.1,1.7,2.4,10.7,28.1,4.7,2.7,7.4,.264,Top15,9
cam-reddish-1,Cam Reddish,19,Forward,203,98,2019,Duke,ACC,36,35,29.7,4.3,12.0,.356,1.8,4.6,.394,2.5,7.4,.333,2.4,3.2,.772,0.6,3.1,3.7,1.9,1.6,0.6,2.7,2.4,13.5,11.98,13.6,.499,.459,.618,.264,447,2.0,10.7,6.5,10.7,2.9,1.9,16.5,25.3,0.8,2.2,3.0,.113,Top15,10
cameron-johnson-4,Cameron Johnson,23,Guard,206,95,2019,UNC,ACC,36,36,29.9,5.9,11.6,.506,3.2,5.8,.556,2.7,5.8,.457,2.5,3.1,.818,1.8,3.9,5.8,2.4,1.2,0.3,1.5,1.5,16.9,11.35,24.9,.648,.621,.504,.264,545,6.5,13.3,10.0,13.8,2.1,1.1,10.3,21.8,4.3,1.9,6.2,.229,Top15,11
pj-washington-1,P.J. Washington,20,Forward,203,103,2019,Kentucky,SEC,35,33,29.3,5.4,10.4,.522,4.5,8.2,.549,0.9,2.2,.423,3.4,5.1,.663,2.3,5.2,7.5,1.8,0.8,1.2,2.0,2.5,15.2,10.29,26.0,.592,.567,.214,.489,508,10.0,19.9,15.3,13.1,1.7,4.8,13.3,25.8,3.5,2.2,5.7,.223,Top15,12
tyler-herro-1,Tyler Herro,19,Guard,196,88,2019,Kentucky,SEC,37,37,32.6,5.0,10.9,.462,3.4,6.3,.538,1.6,4.6,.355,2.4,2.5,.935,0.4,4.1,4.5,2.5,1.1,0.3,1.6,1.3,14.0,10.29,19.4,.580,.536,.419,.231,479,1.6,13.9,8.2,15.0,2.0,1.1,11.8,21.4,3.3,2.1,5.4,.181,Top15,13
romeo-langford-1,Romeo Langford,19,Guard,198,97,2019,Indiana,Big Ten,32,32,34.1,5.5,12.3,.448,4.5,8.4,.530,1.1,3.9,.272,4.4,6.1,.722,1.4,4.0,5.4,2.3,0.8,0.8,2.1,1.9,16.5,10.10,19.9,.542,.491,.316,.491,508,4.8,12.8,8.9,14.2,1.3,2.7,12.2,26.1,2.4,1.6,4.0,.148,Top15,14
chuma-okeke-1,Chuma Okeke,20,Forward,203,104,2019,Auburn,SEC,38,38,29.1,4.4,8.9,.496,3.0,5.2,.574,1.4,3.7,.387,1.7,2.4,.722,2.8,4.1,6.8,1.9,1.8,1.2,1.7,1.9,12.0,10.92,24.5,.597,.577,.419,.265,470,10.7,16.8,13.7,12.5,3.6,5.5,14.7,20.0,3.3,2.3,5.5,.200,Top30,16
nickeil-alexander-walker-1,Nickeil Alexander-Walker,20,Guard,196,92,2019,Virginia Tech,ACC,34,34,34.3,5.6,11.8,.474,3.9,7.2,.537,1.7,4.6,.374,3.3,4.2,.778,0.5,3.6,4.1,4.0,1.9,0.5,2.9,2.3,16.2,7.79,21.9,.586,.546,.387,.359,543,1.8,13.0,7.6,24.6,3.4,2.3,17.1,26.5,3.1,2.5,5.5,.189,Top30,17
matisse-thybulle-1,Matisse Thybulle,22,Guard-Forward,196,88,2019,Washington,Pac-12,36,36,31.1,3.1,7.5,.415,1.8,3.3,.555,1.3,4.2,.305,1.6,1.9,.851,0.8,2.3,3.1,2.1,3.5,2.3,1.8,2.8,9.1,7.01,19.9,.542,.500,.559,.248,333,3.0,9.0,6.0,13.5,6.7,8.4,17.9,17.2,1.3,3.1,4.3,.154,Top30,20
brandon-clarke-1,Brandon Clarke,22,Forward-Guard,203,97,2019,Gonzaga,WCC,37,36,28.1,6.9,10.1,.687,6.8,9.7,.705,0.1,0.4,.267,2.9,4.2,.694,3.1,5.5,8.6,1.9,1.2,3.2,1.5,2.1,16.9,5.01,37.2,.699,.693,.040,.420,603,13.9,19.6,17.1,12.3,2.3,11.3,11.3,23.9,5.5,3.2,8.8,.337,Top30,21
grant-williams-1,Grant Williams,20,Forward,201,107,2019,Tennessee,SEC,37,37,31.9,6.3,11.2,.564,5.9,10.0,.593,0.4,1.2,.326,5.8,7.0,.819,2.2,5.3,7.5,3.2,1.1,1.5,2.2,3.0,18.8,10.16,30.6,.646,.582,.111,.627,686,8.5,17.4,13.3,18.5,2.0,5.4,13.4,26.4,5.6,2.3,7.9,.267,Top30,22
ty-jerome-1,Ty Jerome,21,Guard,196,88,2019,Virginia,ACC,37,37,33.9,4.8,11.1,.435,2.7,5.7,.469,2.1,5.4,.399,1.8,2.5,.736,0.5,3.8,4.2,5.5,1.5,0.0,1.6,1.7,13.6,10.15,22.9,.555,.532,.484,.222,547,1.8,13.1,7.8,32.6,3.0,0.1,11.9,23.4,4.3,2.9,7.2,.228,Top30,24
nassir-little-1,Nassir Little,19,Forward,198,99,2019,UNC,ACC,36,0,18.2,3.6,7.6,.478,3.3,6.2,.527,0.4,1.4,.269,2.1,2.8,.770,1.6,3.0,4.6,0.7,0.5,0.5,1.3,1.6,9.8,11.35,20.0,.549,.504,.190,.365,323,9.2,16.8,13.0,6.4,1.5,3.3,13.0,25.2,1.4,1.2,2.7,.163,Top30,25
dylan-windler-1,Dylan Windler,22,Forward-Guard,203,90,2019,Belmont,OVC,33,33,33.2,7.4,13.6,.540,4.3,6.6,.659,3.0,7.1,.429,3.5,4.2,.847,1.9,8.9,10.8,2.5,1.4,0.6,2.1,2.1,21.3,-2.60,30.4,.681,.651,.518,.304,636,6.8,27.3,17.7,13.6,2.3,1.7,11.8,25.7,4.9,2.3,7.2,.262,Top30,26
mfiondu-kabengele-1,Mfiondu Kabengele,21,Forward,208,113,2019,Florida State,ACC,37,0,21.6,4.4,8.8,.502,3.8,7.1,.534,0.6,1.8,.369,3.7,4.9,.761,2.1,3.8,5.9,0.3,0.6,1.5,1.3,2.6,13.2,10.26,28.9,.593,.538,.199,.550,444,11.5,20.1,15.8,3.2,1.5,8.3,10.4,28.5,3.0,1.8,4.8,.242,Top30,27
jordan-poole-1,Jordan Poole,20,Guard,196,88,2019,Michigan,Big Ten,37,37,33.1,4.4,10.0,.436,2.3,4.5,.518,2.0,5.5,.369,2.0,2.4,.833,0.2,2.8,3.0,2.2,1.1,0.2,1.5,2.0,12.8,10.55,16.0,.573,.538,.550,.244,431,0.8,9.3,5.2,13.0,2.0,0.7,12.2,20.9,2.2,2.7,4.9,.160,Top30,28
keldon-johnson-1,Keldon Johnson,19,Guard,198,95,2019,Kentucky,SEC,37,36,30.7,4.6,10.1,.461,3.4,6.9,.498,1.2,3.2,.381,2.9,4.2,.703,1.3,4.5,5.9,1.6,0.8,0.2,1.6,2.2,13.5,10.29,18.5,.558,.521,.316,.416,466,5.5,16.5,11.3,10.4,1.5,0.6,11.8,22.7,2.9,2.0,4.9,.171,Top30,29
nicolas-claxton-1,Nicolas Claxton,20,Forward,211,99,2019,Georgia,SEC,32,32,31.6,4.3,9.3,.460,3.7,7.3,.509,0.6,2.0,.281,3.8,6.0,.641,2.3,6.3,8.6,1.8,1.1,2.5,2.1,2.8,13.0,8.12,21.2,.533,.490,.215,.644,414,8.4,20.6,14.9,12.2,1.9,8.0,14.7,22.1,1.8,1.7,3.5,.137,Top45,31
carsen-edwards-1,Carsen Edwards,21,Guard,185,90,2019,Purdue,Big Ten,36,36,35.4,7.7,19.5,.394,3.9,9.0,.440,3.8,10.6,.355,5.1,6.1,.837,0.4,3.2,3.6,2.9,1.3,0.3,3.1,2.0,24.3,11.99,23.2,.541,.490,.541,.314,787,1.3,10.6,6.0,18.3,2.3,1.0,12.3,37.3,4.0,1.6,5.6,.176,Top45,33
bruno-fernando-1,Bruno Fernando,20,Forward,208,108,2019,Maryland,Big Ten,34,33,30.0,5.1,8.4,.607,5.0,8.1,.618,0.1,0.3,.300,3.3,4.3,.779,2.9,7.7,10.6,2.0,0.6,1.9,2.8,2.7,13.6,10.09,27.2,.653,.612,.035,.509,463,12.0,27.4,20.2,14.4,1.3,7.0,21.2,22.6,3.1,2.4,5.4,.214,Top45,34
cody-martin-1,Cody Martin,23,Forward,201,92,2019,Nevada,MWC,34,34,34.4,4.4,8.8,.505,3.4,6.0,.574,1.0,2.8,.358,2.2,2.9,.763,0.9,3.5,4.5,4.9,1.4,0.7,1.9,2.5,12.1,2.68,19.1,.594,.562,.318,.324,458,3.1,11.1,7.2,25.9,2.2,2.2,15.6,17.3,3.1,2.3,5.4,.185,Top45,36
daniel-gafford-1,Daniel Gafford,20,Forward,211,105,2019,Arkansas,SEC,32,32,28.7,6.7,10.1,.660,6.7,10.1,.660,0.0,0.0,,3.6,6.0,.591,2.8,5.8,8.7,0.7,0.9,2.0,2.4,2.8,16.9,8.78,28.7,.652,.660,.000,.596,469,11.1,22.5,16.8,6.0,1.8,8.7,15.5,26.0,2.8,1.8,4.6,.199,Top45,38
justin-james-2,Justin James,22,Guard,201,86,2019,Wyoming,MWC,32,32,38.2,7.1,17.4,.409,5.6,12.1,.459,1.6,5.3,.296,6.3,8.4,.741,1.0,7.5,8.5,4.4,1.5,0.6,4.2,2.1,22.1,0.19,21.5,.515,.454,.303,.485,737,3.2,22.4,13.1,33.0,2.2,1.7,16.3,35.6,1.5,1.5,2.9,.096,Top45,40
eric-paschall-1,Eric Paschall,22,Forward,203,115,2019,Villanova,Big East,36,36,36.1,5.4,12.1,.447,3.5,6.5,.532,1.9,5.6,.348,3.8,5.0,.746,1.3,4.9,6.1,2.1,0.7,0.5,2.3,2.1,16.5,7.97,19.0,.570,.528,.461,.415,556,4.2,16.1,10.1,12.9,1.2,1.6,13.6,24.7,3.2,1.5,4.7,.143,Top45,41
admiral-schofield-1,Admiral Schofield,22,Guard-Forward,198,109,2019,Tennessee,SEC,37,37,31.8,6.4,13.6,.474,4.4,8.8,.505,2.0,4.8,.418,1.6,2.3,.698,1.2,5.0,6.1,2.0,0.9,0.5,1.9,2.5,16.5,10.16,20.1,.562,.548,.353,.171,543,4.5,16.4,10.9,12.0,1.6,1.7,11.4,26.2,2.7,1.9,4.6,.156,Top45,42
jaylen-nowell-1,Jaylen Nowell,20,Guard,193,90,2019,Washington,Pac-12,36,36,34.4,6.1,12.1,.502,4.6,8.8,.525,1.4,3.2,.440,2.6,3.4,.779,1.0,4.3,5.3,3.1,1.3,0.3,2.9,2.3,16.2,7.01,20.3,.592,.561,.267,.281,567,3.5,14.9,9.3,20.8,2.2,0.8,17.7,25.3,2.9,2.1,5.0,.162,Top45,43
bol-bol-1,Bol Bol,19,Center,218,106,2019,Oregon,Pac-12,9,9,29.8,8.2,14.7,.561,6.8,11.9,.570,1.4,2.8,.520,3.1,4.1,.757,2.1,7.4,9.6,1.0,0.8,2.7,2.0,1.7,21.0,6.13,37.5,.632,.610,.189,.280,154,8.7,29.0,19.2,9.6,1.6,12.4,10.7,33.4,1.1,0.8,1.8,.271,Top45,44
isaiah-roby-1,Isaiah Roby,21,Forward,203,104,2019,Nebraska,Big Ten,35,35,31.2,4.2,9.3,.454,3.4,6.9,.496,0.8,2.4,.333,2.6,3.8,.677,1.9,5.0,6.9,1.9,1.3,1.9,2.0,3.2,11.8,11.31,19.7,.532,.497,.258,.408,416,6.6,17.7,12.1,12.5,2.4,6.4,15.2,21.6,1.7,2.2,3.8,.140,Top45,45
talen-horton-tucker-1,Talen Horton-Tucker,18,Guard,193,105,2019,Iowa State,Big 12,35,34,27.2,4.4,10.9,.406,3.0,6.4,.475,1.4,4.5,.308,1.6,2.5,.625,0.7,4.2,4.9,2.3,1.3,0.7,1.7,2.3,11.8,9.30,17.2,.488,.470,.416,.230,403,2.9,16.7,10.2,16.2,2.8,2.7,12.4,26.2,1.0,1.7,2.7,.114,Top60,46
ignas-brazdeikis-1,Ignas Brazdeikis,20,Forward,201,97,2019,Michigan,Big Ten,37,37,29.6,5.1,11.0,.462,3.6,7.1,.500,1.5,3.9,.392,3.1,4.1,.773,1.2,4.3,5.4,0.8,0.7,0.5,1.2,2.1,14.8,10.55,21.4,.573,.531,.351,.369,486,4.6,16.1,10.5,6.1,1.5,1.7,8.8,26.1,2.8,2.7,5.5,.201,Top60,47
terance-mann-1,Terance Mann,22,Guard,201,97,2019,Florida State,ACC,37,36,31.7,4.0,7.9,.505,3.2,5.8,.547,0.8,2.1,.390,2.6,3.4,.790,2.5,4.0,6.5,2.5,0.7,0.3,1.8,2.2,11.4,10.26,18.9,.603,.557,.265,.426,450,9.1,14.3,11.7,15.6,1.2,1.2,15.7,17.5,3.2,1.9,5.1,.174,Top60,48
quinndary-weatherspoon-1,Quinndary Weatherspoon,22,Guard,193,92,2019,Mississippi State,SEC,34,34,34.0,6.3,12.3,.508,4.6,8.2,.564,1.6,4.1,.396,4.4,5.4,.809,1.3,3.4,4.7,2.8,1.7,0.3,2.9,2.1,18.5,9.07,24.0,.622,.574,.332,.437,595,4.7,11.6,8.2,16.6,2.9,1.0,16.4,26.1,4.0,1.4,5.4,.185,Top60,49
jarrell-brantley-1,Jarrell Brantley,23,Forward,201,115,2019,College of Charleston,CAA,33,33,34.0,7.2,13.9,.517,6.0,10.4,.582,1.2,3.5,.328,3.9,4.9,.785,1.7,6.7,8.4,2.4,1.4,0.9,2.6,2.7,19.4,-2.95,28.2,.598,.559,.253,.356,623,6.6,24.2,15.6,15.9,2.5,3.3,13.7,30.0,3.9,1.9,5.8,.207,Top60,50
tremont-waters-1,Tremont Waters,21,Guard,180,79,2019,LSU,SEC,33,29,32.4,5.2,12.1,.430,3.5,6.9,.507,1.7,5.2,.327,3.2,3.9,.813,0.3,2.5,2.8,5.8,2.9,0.1,3.5,1.9,15.3,9.16,21.8,.547,.500,.428,.320,537,1.1,8.6,4.8,34.0,5.1,0.4,19.8,25.7,2.4,1.7,4.2,.156,Top60,51
jalen-mcdaniels-1,Jalen McDaniels,21,Forward,208,88,2019,San Diego State,MWC,34,34,31.0,6.2,13.4,.466,5.5,11.2,.495,0.7,2.2,.320,2.7,3.7,.732,2.0,6.3,8.3,2.1,1.1,0.5,2.4,2.9,15.9,2.47,20.7,.525,.492,.165,.279,515,7.3,22.6,15.1,16.2,2.1,1.8,13.7,28.7,1.8,2.2,4.0,.151,Top60,52
justin-wright-foreman-1,Justin Wright-Foreman,21,Guard,188,86,2019,Hofstra,CAA,35,35,37.7,9.4,18.5,.511,6.3,11.1,.568,3.1,7.4,.425,5.1,5.9,.864,0.3,3.7,4.0,2.9,0.9,0.2,2.6,1.9,27.1,-4.53,28.9,.637,.596,.401,.319,844,1.2,11.5,6.6,17.4,1.3,0.6,10.9,33.0,6.3,1.0,7.4,.223,Top60,53
marial-shayok-1,Marial Shayok,23,Guard,198,89,2019,Iowa State,Big 12,34,34,32.9,6.7,13.6,.496,4.6,8.2,.568,2.1,5.4,.386,3.2,3.6,.878,1.4,3.5,4.9,2.0,0.9,0.2,2.7,2.1,18.7,9.30,22.5,.612,.573,.398,.266,577,5.1,11.6,8.6,12.2,1.7,0.8,14.9,28.2,3.3,1.3,4.7,.166,Top60,54
kyle-guy-1,Kyle Guy,21,Guard,188,79,2019,Virginia,ACC,38,38,35.4,5.2,11.6,.449,2.1,4.2,.491,3.2,7.4,.426,1.8,2.2,.833,0.7,3.8,4.5,2.1,0.7,0.1,1.4,1.0,15.4,10.15,20.4,.609,.585,.639,.190,521,2.7,12.6,7.9,11.9,1.3,0.2,9.9,22.7,4.2,2.6,6.8,.201,Top60,55
jaylen-hands-1,Jaylen Hands,20,Guard,190,81,2019,UCLA,Pac-12,33,33,31.2,4.8,11.6,.413,2.8,6.2,.447,2.0,5.4,.373,2.6,3.3,.780,0.4,3.3,3.7,6.1,1.3,0.2,3.2,1.2,14.2,6.78,18.5,.537,.499,.462,.285,514,1.3,10.5,6.1,36.5,2.3,0.5,19.5,24.6,2.0,1.0,3.0,.117,Top60,56
jordan-bone-1,Jordan Bone,21,Guard,190,81,2019,Tennessee,SEC,37,37,32.9,5.0,10.8,.465,3.7,7.0,.525,1.4,3.8,.355,2.1,2.5,.835,0.5,2.7,3.2,5.8,0.7,0.1,2.0,1.3,13.5,10.16,18.9,.562,.528,.353,.228,545,1.9,8.5,5.5,30.3,1.2,0.4,14.3,21.3,3.5,1.3,4.8,.158,Top60,57
miye-oni-1,Miye Oni,22,Guard,198,95,2019,Yale,Ivy,29,28,31.0,5.8,13.1,.441,3.8,7.9,.487,1.9,5.2,.371,3.7,4.7,.793,0.7,5.6,6.3,3.6,0.9,1.3,2.6,2.7,17.1,-1.24,22.0,.561,.515,.398,.356,485,2.6,18.6,11.3,20.9,1.6,4.3,14.5,28.4,2.1,1.6,3.7,.165,Top60,58
jalen-adams-2,Jalen Adams,23,Guard,190,88,2019,UConn,AAC,26,26,30.0,6.5,13.3,.487,4.8,8.7,.558,1.7,4.7,.355,2.2,2.7,.829,0.9,3.1,4.0,3.4,1.1,0.3,2.8,2.6,16.9,4.32,22.1,.577,.549,.349,.202,418,3.5,12.1,7.7,25.4,2.1,1.1,15.9,28.5,2.1,0.9,3.1,.156,Undrafted,80
kyle-alexander-1,Kyle Alexander,22,Forward,211,97,2019,Tennessee,SEC,37,37,23.8,2.9,4.8,.619,2.9,4.6,.627,0.1,0.2,.429,1.4,2.1,.658,2.6,4.1,6.7,0.5,0.5,1.7,1.2,2.7,7.4,10.16,19.7,.639,.628,.040,.449,284,13.5,17.9,15.9,3.3,1.1,8.4,16.8,14.6,2.1,1.7,3.7,.170,Undrafted,80
bennie-boatwright-1,Bennie Boatwright,22,Forward,208,106,2019,USC,Pac-12,31,28,33.5,6.4,13.4,.474,3.5,6.6,.519,2.9,6.8,.429,2.6,3.7,.702,1.4,5.2,6.6,2.5,0.7,0.6,1.5,2.4,18.2,4.96,23.2,.600,.582,.505,.274,513,4.6,17.0,10.9,14.9,1.2,1.9,8.9,24.7,3.4,1.4,4.8,.186,Undrafted,80
bryce-brown-1,Bryce Brown,21,Guard,190,89,2019,Auburn,SEC,40,40,32.0,5.1,11.7,.437,1.6,3.1,.512,3.5,8.6,.410,2.2,2.7,.807,0.5,1.6,2.1,1.9,1.1,0.1,1.7,1.4,15.9,10.92,19.2,.614,.588,.737,.233,559,1.6,6.1,3.8,11.6,2.0,0.2,11.3,22.6,3.9,1.3,5.2,.164,Undrafted,80
chad-brown-1,Chad Brown,22,Forward-Guard,206,111,2019,UCF,AAC,33,1,17.3,1.7,3.2,.523,1.7,3.2,.528,0.0,0.0,.000,1.1,2.0,.561,1.4,3.6,5.0,0.4,0.3,1.0,0.6,1.7,4.5,5.58,16.6,.538,.523,.009,.617,157,10.0,21.5,16.2,4.0,1.0,6.6,13.2,14.6,0.8,1.3,2.2,.153,Undrafted,80
devontae-cacok-1,Devontae Cacok,22,Forward,201,108,2019,UNC Wilmington,CAA,33,31,28.8,6.2,10.4,.590,6.1,10.4,.589,0.0,0.0,1.000,2.8,4.7,.600,4.0,8.3,12.3,0.6,0.9,0.7,2.2,3.5,15.2,-2.04,26.4,.599,.592,.003,.451,469,15.4,34.0,24.4,5.0,1.9,2.7,15.1,25.2,2.6,0.8,3.5,.146,Undrafted,80
devin-cannady-1,Devin Cannady,23,Guard,188,82,2019,Princeton,Ivy,16,15,36.8,5.9,14.1,.416,2.8,5.4,.506,3.1,8.7,.360,3.3,3.8,.869,0.5,5.3,5.8,1.7,1.6,0.2,1.8,1.9,18.2,-0.89,20.2,.571,.527,.615,.270,259,1.5,16.5,8.8,10.3,2.4,0.6,9.9,24.1,1.4,1.0,2.4,.163,Undrafted,80
ahmad-caver-1,Ahmad Caver,22,Guard,188,79,2019,Old Dominion,CUSA,35,35,37.6,5.6,14.7,.381,3.6,8.1,.445,2.0,6.6,.303,3.4,4.9,.692,0.5,3.8,4.3,5.5,1.4,0.3,2.2,2.0,16.6,-1.18,18.8,.488,.449,.449,.335,602,1.5,11.2,6.2,33.4,2.3,0.9,11.3,26.3,2.8,2.7,5.5,.166,Undrafted,80
chris-clemons-2,Chris Clemons,21,Guard,175,81,2019,Campbell,Big South,33,33,36.6,9.2,20.6,.448,5.0,8.8,.569,4.2,11.8,.357,7.5,8.6,.869,0.8,4.3,5.1,2.8,1.5,0.3,2.5,1.9,30.1,-4.39,33.0,.610,.550,.573,.417,888,2.4,14.5,8.3,19.3,2.4,1.1,9.4,39.0,6.1,1.4,7.5,.250,Undrafted,80
jon-davis-1,Jon Davis,22,Guard,190,90,2019,Charlotte,CUSA,29,29,37.1,6.6,15.2,.433,4.1,7.8,.524,2.5,7.4,.338,6.0,7.1,.854,0.4,4.1,4.5,3.7,0.8,0.4,4.2,1.5,21.7,-0.89,21.9,.585,.516,.490,.465,609,1.3,13.7,7.6,29.4,1.4,1.4,18.4,33.7,2.5,1.0,3.4,.128,Undrafted,80
terence-davis-1,Terence Davis,22,Guard,193,92,2019,Ole Miss,SEC,33,32,31.0,5.4,12.2,.444,3.5,6.9,.500,2.0,5.3,.371,2.4,3.1,.772,1.1,4.7,5.8,3.5,1.6,0.6,2.8,2.7,15.2,8.13,21.1,.555,.525,.434,.251,499,4.5,17.5,11.2,22.9,3.0,2.2,16.8,27.0,2.2,1.6,3.8,.150,Undrafted,80
tacko-fall-1,Tacko Fall,23,Center,229,140,2019,UCF,AAC,33,33,24.9,4.7,6.2,.748,4.7,6.2,.748,0.0,0.0,,1.8,4.9,.362,2.5,5.1,7.6,0.5,0.2,2.6,1.8,2.8,11.1,5.58,25.6,.647,.748,.000,.791,330,12.5,21.2,17.2,4.2,0.6,11.5,17.2,21.8,1.9,2.0,3.9,.189,Undrafted,80
donta-hall-1,Donta Hall,21,Forward,206,104,2019,Alabama,SEC,34,34,26.8,3.9,6.4,.616,3.9,6.3,.614,0.0,0.0,1.000,2.6,3.6,.718,2.7,6.1,8.8,0.5,0.5,1.6,1.1,1.8,10.5,9.01,24.7,.648,.618,.005,.574,343,11.3,24.6,18.1,4.1,1.0,6.1,11.9,16.9,2.8,1.6,4.5,.196,Undrafted,80
aric-holman-1,Aric Holman,21,Forward,208,102,2019,Mississippi State,SEC,34,20,24.4,3.4,7.2,.473,2.1,4.1,.507,1.3,3.1,.429,1.4,2.0,.701,2.1,4.0,6.2,1.2,0.9,1.6,1.5,1.8,9.5,9.07,22.2,.585,.565,.429,.273,323,10.6,19.4,15.1,9.3,2.1,7.3,15.6,19.7,2.0,1.4,3.4,.164,Undrafted,80
daquan-jeffries-1,DaQuan Jeffries,22,Guard-Forward,196,104,2019,Tulsa,AAC,31,31,28.1,4.5,8.9,.502,3.0,4.9,.612,1.5,4.0,.366,2.7,3.5,.755,1.3,4.3,5.6,1.8,1.0,1.2,1.6,3.0,13.0,3.86,22.2,.617,.584,.447,.400,383,5.6,15.9,11.1,14.5,2.0,5.2,13.5,22.5,2.3,1.5,3.9,.177,Undrafted,80
jeremiah-martin-1,Jeremiah Martin,23,Guard,190,83,2019,Memphis,AAC,36,36,34.2,6.1,13.6,.451,4.3,8.3,.519,1.8,5.3,.346,5.6,7.4,.762,1.1,3.2,4.3,4.4,2.2,0.6,2.6,1.9,19.7,5.09,24.3,.577,.518,.391,.543,698,3.5,10.1,6.8,24.6,3.4,2.1,13.4,26.3,4.1,2.1,6.2,.202,Undrafted,80
cj-massinburg-1,C.J. Massinburg,22,Guard,190,87,2019,Buffalo,MAC,35,34,32.1,5.7,12.3,.464,3.0,5.6,.541,2.7,6.7,.399,4.1,5.3,.780,2.2,4.3,6.5,3.0,1.2,0.3,1.3,1.7,18.2,2.62,26.1,.615,.572,.543,.434,614,6.9,14.2,10.5,16.2,2.0,0.9,8.3,23.1,4.9,2.2,7.1,.253,Undrafted,80
luke-maye-1,Luke Maye,22,Forward,203,108,2019,UNC,ACC,36,36,30.9,5.5,12.8,.430,4.5,9.3,.484,1.0,3.5,.288,2.9,3.7,.774,2.6,7.9,10.5,2.3,0.6,0.6,2.0,2.6,14.9,11.35,19.2,.511,.470,.272,.289,531,8.7,25.9,17.5,12.7,1.1,2.1,11.9,23.9,2.3,2.2,4.6,.165,Undrafted,80
juwan-morgan-1,Juwan Morgan,22,Forward,203,105,2019,Indiana,Big Ten,35,35,29.9,6.1,11.0,.558,5.4,8.5,.636,0.7,2.5,.295,2.5,3.9,.647,2.5,5.7,8.2,1.9,1.2,1.5,1.9,2.9,15.5,10.10,27.8,.605,.592,.229,.353,520,9.9,20.9,15.6,14.1,2.3,5.8,13.1,25.4,3.3,2.3,5.6,.215,Undrafted,80
matt-morgan-1,Matt Morgan,21,Guard,188,78,2019,Cornell,Ivy,31,31,32.3,6.9,13.5,.513,3.6,5.8,.622,3.3,7.7,.431,5.0,5.8,.860,0.2,4.3,4.5,3.0,1.4,0.3,3.4,2.0,22.2,-2.02,27.8,.682,.636,.570,.427,605,0.8,14.9,8.2,24.3,2.5,0.9,17.1,32.2,3.6,1.5,5.1,.205,Undrafted,80
jordan-murphy-1,Jordan Murphy,22,Forward,198,113,2019,Minnesota,Big Ten,36,36,31.1,4.8,9.9,.487,4.6,9.1,.508,0.2,0.8,.267,4.6,6.7,.683,3.3,7.8,11.0,2.6,0.6,0.8,2.2,2.8,14.4,11.27,24.1,.552,.499,.084,.672,540,11.7,28.5,20.0,18.1,1.1,2.7,14.4,24.8,3.0,2.0,5.0,.179,Undrafted,80
